State,Domain,"Reporting Program","Measure Name","Measure Abbreviation","Measure Type","Rate Definition",FFY,Population,Methodology,"State Rate","Number of States Reporting",Median,"Bottom Quartile","Top Quartile",Notes,Source,"State-Specific Comments","Rate Used in Calculating State Mean and Median"
Georgia,"Primary Care Access and Preventive Care","Adult Core Set","Cervical Cancer Screening: Ages 21 to 64",CCS-AD,"Higher rates are better for this measure","Percentage of Women Screened for Cervical Cancer: Ages 21 to 64",2022,Medicaid,Hybrid,61.1,46,51.4,44.6,58.3,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2022 reporting cycle as of June 1, 2023.","Rate includes managed care population (3 MCOs). The state described the ""other"" data sources used to calculate the measure as the following: ""The state's EQRO uses the data from the care management organizations' (CMOs') audited Interactive Data Submission System (IDSS) submissions as well as the performance measure rates from the performance measure validation (PMV) audits that the EQRO conducts for the CMOs, which is based on the CMOs' claims/encounter, supplemental, enrollment, and medical record data."" Sample size is 1,188; measure-eligible population is 231,175. Rate was audited or validated.",Yes
Georgia,"Primary Care Access and Preventive Care","Adult Core Set","Chlamydia Screening in Women Ages 21 to 24",CHL-AD,"Higher rates are better for this measure","Percentage of Sexually Active Women Screened for Chlamydia: Ages 21 to 24",2022,Medicaid,Administrative,64.1,46,55.9,52.0,64.1,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2022 reporting cycle as of June 1, 2023.","Rate includes managed care population (3 MCOs). The state described the ""other"" data sources used to calculate the measure as the following: ""The state's EQRO uses the data from the care management organizations' (CMOs') audited Interactive Data Submission System (IDSS) submissions as well as the performance measure rates from the performance measure validation (PMV) audits that the EQRO conducts for the CMOs, which is based on the CMOs' claims/encounter, supplemental, and enrollment data."" Rate was audited or validated.",Yes
Hawaii,"Behavioral Health Care","Adult Core Set","Adherence to Antipsychotic Medications for Individuals with Schizophrenia: Age 18 and older",SAA-AD,"Higher rates are better for this measure","Percentage with Schizophrenia or Schizoaffective Disorder who were Dispensed and Remained on Antipsychotic Medication for at Least 80 Percent of their Treatment Period: Age 18 and older",2022,"Medicaid, CHIP, & Dual Eligibles",Administrative,69.3,46,62.2,56.8,67.1,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2022 reporting cycle as of June 1, 2023.","Rate includes managed care population (5 MCOs). The state described the ""other"" data sources used to calculate the measure as the following: ""Health Plans.""",Yes
Hawaii,"Behavioral Health Care","Adult Core Set","Antidepressant Medication Management: Age 18 and Older",AMM-AD,"Higher rates are better for this measure","Percentage Diagnosed with Major Depression who were Treated with and Remained on Antidepressant Medication for 12 Weeks: Ages 18 to 64",2022,"Medicaid, CHIP, & Dual Eligibles",Administrative,59.0,44,58.8,54.6,64.0,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2022 reporting cycle as of June 1, 2023.","Rates include managed care population (5 MCOs). The state described the ""other"" data sources used to calculate the measure as the following: ""Health Plans.""",Yes
Hawaii,"Behavioral Health Care","Adult Core Set","Antidepressant Medication Management: Age 18 and Older",AMM-AD,"Higher rates are better for this measure","Percentage Diagnosed with Major Depression who were Treated with and Remained on Antidepressant Medication for 6 Months: Ages 18 to 64",2022,"Medicaid, CHIP, & Dual Eligibles",Administrative,42.2,43,41.8,35.4,46.1,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2022 reporting cycle as of June 1, 2023.","Rates include managed care population (5 MCOs). The state described the ""other"" data sources used to calculate the measure as the following: ""Health Plans.""",Yes
Hawaii,"Behavioral Health Care","Adult Core Set","Concurrent Use of Opioids and Benzodiazepines: Age 18 and older",COB-AD,"Lower rates are better for this measure","Percentage with Concurrent Use of Prescription Opioids and Benzodiazepines: Ages 18 to 64",2022,"Medicaid, CHIP, & Dual Eligibles",Administrative,13.2,36,13.3,16.0,9.7,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2022 reporting cycle as of June 1, 2023.","Rate includes managed care population (5 MCOs). The state described the ""other"" data sources used to calculate the measure as the following: ""Health Plans.""",Yes
Hawaii,"Behavioral Health Care","Adult Core Set","Diabetes Screening for People with Schizophrenia or Bipolar Disorder Who Are Using Antipsychotic Medications: Ages 18 to 64",SSD-AD,"Higher rates are better for this measure","Percentage with Schizophrenia, Schizoaffective Disorder, or Bipolar Disorder who were Dispensed an Antipsychotic Medication and had a Diabetes Screening Test: Ages 18 to 64",2022,"Medicaid, CHIP, & Dual Eligibles",Administrative,68.8,46,77.1,74.2,78.5,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2022 reporting cycle as of June 1, 2023.","Rate includes managed care population (5 MCOs). The state described the ""other"" data sources used to calculate the measure as the following: ""Health Plans.""",Yes
Hawaii,"Behavioral Health Care","Adult Core Set","Follow-Up After Emergency Department Visit for Alcohol and Other Drug Abuse or Dependence: Age 18 and Older",FUA-AD,"Higher rates are better for this measure","Percentage of Emergency Department (ED) Visits for Alcohol and Other Drug Abuse or Dependence with a Follow-Up Visit Within 7 Days of the ED Visit: Ages 18 to 64",2022,"Medicaid, CHIP, & Dual Eligibles",Administrative,18.2,47,15.5,10.9,19.1,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2022 reporting cycle as of June 1, 2023.","Rates include managed care population (5 MCOs). The state described the ""other"" data sources used to calculate the measure as the following: ""Health Plan.""",Yes
Hawaii,"Behavioral Health Care","Adult Core Set","Follow-Up After Emergency Department Visit for Alcohol and Other Drug Abuse or Dependence: Age 18 and Older",FUA-AD,"Higher rates are better for this measure","Percentage of Emergency Department (ED) Visits for Alcohol and Other Drug Abuse or Dependence with a Follow-Up Visit Within 30 Days of the ED Visit: Ages 18 to 64",2022,"Medicaid, CHIP, & Dual Eligibles",Administrative,25.8,47,23.8,15.5,29.0,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2022 reporting cycle as of June 1, 2023.","Rates include managed care population (5 MCOs). The state described the ""other"" data sources used to calculate the measure as the following: ""Health Plan.""",Yes
Hawaii,"Behavioral Health Care","Adult Core Set","Follow-Up After Emergency Department Visit for Mental Illness: Age 18 and Older",FUM-AD,"Higher rates are better for this measure","Percentage of Emergency Department (ED) Visits for Mental Illness or Intentional Self-Harm with a Follow-Up Visit Within 7 Days of the ED Visit: Ages 18 to 64 ",2022,"Medicaid, CHIP, & Dual Eligibles",Administrative,30.2,48,38.9,29.2,52.6,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2022 reporting cycle as of June 1, 2023.","Rates include managed care population (5 MCOs). The state described the ""other"" data sources used to calculate the measure as the following: ""Health Plans.""",Yes
Hawaii,"Behavioral Health Care","Adult Core Set","Follow-Up After Emergency Department Visit for Mental Illness: Age 18 and Older",FUM-AD,"Higher rates are better for this measure","Percentage of Emergency Department (ED) Visits for Mental Illness or Intentional Self-Harm with a Follow-Up Visit Within 30 Days of the ED Visit: Ages 18 to 64",2022,"Medicaid, CHIP, & Dual Eligibles",Administrative,46.5,48,52.5,42.9,63.5,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2022 reporting cycle as of June 1, 2023.","Rates include managed care population (5 MCOs). The state described the ""other"" data sources used to calculate the measure as the following: ""Health Plans.""",Yes
Hawaii,"Behavioral Health Care","Adult Core Set","Follow-Up After Hospitalization for Mental Illness: Age 18 and Older",FUH-AD,"Higher rates are better for this measure","Percentage of Hospitalizations for Mental Illness or Intentional Self-Harm with a Follow-Up Visit Within 7 Days after Discharge: Ages 18 to 64",2022,"Medicaid, CHIP, & Dual Eligibles",Administrative,38.9,46,33.9,28.6,43.3,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2022 reporting cycle as of June 1, 2023.","Rates include managed care population (5 MCOs). The state described the ""other"" data sources used to calculate the measure as the following: ""Health Plans."" Rates were audited or validated.",Yes
