State,Domain,"Reporting Program","Measure Name","Measure Abbreviation","Measure Type","Rate Definition",FFY,Population,Methodology,"State Rate","Number of States Reporting",Median,"Bottom Quartile","Top Quartile",Notes,Source,"State Specific Comments","Rate Used in Calculating State Mean and Median"
Vermont,"Behavioral Health Care","Adult Core Set","Follow-Up After Hospitalization for Mental Illness: Age 18 and Older",FUH-AD,"Higher rates are better for this measure","Percentage of Hospitalizations for Mental Illness or Intentional Self-Harm with a Follow-Up Visit Within 30 Days after Discharge: Ages 18 to 64",2019,"Medicaid & CHIP & Dual Eligibles",Administrative,67.1,42,54.8,41.7,63,,"Mathematica analysis of MACPro reports for the FFY 2019 reporting cycle as of May 31, 2020.","Rates include statewide 1115 waiver population enrolled in a public non-risk prepaid inpatient health plan population, representing the total Medicaid population. Data sources are MMIS and encounter records from Department of Mental Health database. Rates were validated by the state's EQRO.",Yes
Vermont,"Behavioral Health Care","Adult Core Set","Initiation and Engagement of Alcohol and Other Drug Abuse or Dependence Treatment: Age 18 and Older",IET-AD,"Higher rates are better for this measure","Percentage with a New Episode of Alcohol Abuse or Dependence who Initiated Alcohol or Other Drug Treatment within 14 Days of the Diagnosis: Ages 18 to 64",2019,"Medicaid & CHIP",Administrative,39.1,37,39.9,35.7,42.4,,"Mathematica analysis of MACPro reports for the FFY 2019 reporting cycle as of May 31, 2020.","Rates include statewide 1115 waiver population enrolled in a public non-risk prepaid inpatient health plan population, representing the total Medicaid population. Rates exclude Medicare-Medicaid Dual Eligibles. State modified measure to reflect that state Medicaid agency pays for substance abuse treatment services as a monthly unit of bundled treatment services. Rates include residential substance abuse treatment as initiation or engagement events where appropriate following the HEDIS specifications for sub-acute inpatient care. When the residential substance abuse treatment is the index, both index and initiation dates are set as the last day of residential substance abuse treatment. If there is no gap in services, the next month is counted as engagement. Rates were validated by the state's EQRO.",Yes
Vermont,"Behavioral Health Care","Adult Core Set","Initiation and Engagement of Alcohol and Other Drug Abuse or Dependence Treatment: Age 18 and Older",IET-AD,"Higher rates are better for this measure","Percentage with a New Episode of Alcohol Abuse or Dependence who Initiated and Engaged in Alcohol or Other Drug Treatment within 34 Days of the Initiation Visit: Ages 18 to 64",2019,"Medicaid & CHIP",Administrative,14.8,37,11.2,8.5,14.6,,"Mathematica analysis of MACPro reports for the FFY 2019 reporting cycle as of May 31, 2020.","Rates include statewide 1115 waiver population enrolled in a public non-risk prepaid inpatient health plan population, representing the total Medicaid population. Rates exclude Medicare-Medicaid Dual Eligibles. State modified measure to reflect that state Medicaid agency pays for substance abuse treatment services as a monthly unit of bundled treatment services. Rates include residential substance abuse treatment as initiation or engagement events where appropriate following the HEDIS specifications for sub-acute inpatient care. When the residential substance abuse treatment is the index, both index and initiation dates are set as the last day of residential substance abuse treatment. If there is no gap in services, the next month is counted as engagement. Rates were validated by the state's EQRO.",Yes
Vermont,"Behavioral Health Care","Adult Core Set","Initiation and Engagement of Alcohol and Other Drug Abuse or Dependence Treatment: Age 18 and Older",IET-AD,"Higher rates are better for this measure","Percentage with a New Episode of Opioid Abuse or Dependence who Initiated Alcohol or Other Drug Treatment within 14 Days of the Diagnosis: Ages 18 to 64",2019,"Medicaid & CHIP",Administrative,65.7,37,54,43.2,57.4,,"Mathematica analysis of MACPro reports for the FFY 2019 reporting cycle as of May 31, 2020.","Rates include statewide 1115 waiver population enrolled in a public non-risk prepaid inpatient health plan population, representing the total Medicaid population. Rates exclude Medicare-Medicaid Dual Eligibles. State modified measure to reflect that state Medicaid agency pays for substance abuse treatment services as a monthly unit of bundled treatment services. Rates include residential substance abuse treatment as initiation or engagement events where appropriate following the HEDIS specifications for sub-acute inpatient care. When the residential substance abuse treatment is the index, both index and initiation dates are set as the last day of residential substance abuse treatment. If there is no gap in services, the next month is counted as engagement. Rates were validated by the state's EQRO.",Yes
Vermont,"Behavioral Health Care","Adult Core Set","Initiation and Engagement of Alcohol and Other Drug Abuse or Dependence Treatment: Age 18 and Older",IET-AD,"Higher rates are better for this measure","Percentage with a New Episode of Opioid Abuse or Dependence who Initiated and Engaged in Alcohol or Other Drug Treatment within 34 Days of the Initiation Visit: Ages 18 to 64",2019,"Medicaid & CHIP",Administrative,48.7,37,27.7,15.4,35,,"Mathematica analysis of MACPro reports for the FFY 2019 reporting cycle as of May 31, 2020.","Rates include statewide 1115 waiver population enrolled in a public non-risk prepaid inpatient health plan population, representing the total Medicaid population. Rates exclude Medicare-Medicaid Dual Eligibles. State modified measure to reflect that state Medicaid agency pays for substance abuse treatment services as a monthly unit of bundled treatment services. Rates include residential substance abuse treatment as initiation or engagement events where appropriate following the HEDIS specifications for sub-acute inpatient care. When the residential substance abuse treatment is the index, both index and initiation dates are set as the last day of residential substance abuse treatment. If there is no gap in services, the next month is counted as engagement. Rates were validated by the state's EQRO.",Yes
Vermont,"Behavioral Health Care","Adult Core Set","Initiation and Engagement of Alcohol and Other Drug Abuse or Dependence Treatment: Age 18 and Older",IET-AD,"Higher rates are better for this measure","Percentage with a New Episode of Other Drug Abuse or Dependence who Initiated Alcohol or Other Drug Treatment within 14 Days of the Diagnosis: Ages 18 to 64",2019,"Medicaid & CHIP",Administrative,39.7,37,39.9,37.3,42.2,,"Mathematica analysis of MACPro reports for the FFY 2019 reporting cycle as of May 31, 2020.","Rates include statewide 1115 waiver population enrolled in a public non-risk prepaid inpatient health plan population, representing the total Medicaid population. Rates exclude Medicare-Medicaid Dual Eligibles. State modified measure to reflect that state Medicaid agency pays for substance abuse treatment services as a monthly unit of bundled treatment services. Rates include residential substance abuse treatment as initiation or engagement events where appropriate following the HEDIS specifications for sub-acute inpatient care. When the residential substance abuse treatment is the index, both index and initiation dates are set as the last day of residential substance abuse treatment. If there is no gap in services, the next month is counted as engagement. Rates were validated by the state's EQRO.",Yes
Vermont,"Behavioral Health Care","Adult Core Set","Initiation and Engagement of Alcohol and Other Drug Abuse or Dependence Treatment: Age 18 and Older",IET-AD,"Higher rates are better for this measure","Percentage with a New Episode of Other Drug Abuse or Dependence who Initiated and Engaged in Alcohol or Other Drug Treatment within 34 Days of the Initiation Visit: Ages 18 to 64",2019,"Medicaid & CHIP",Administrative,11.7,37,10.8,9.2,14.5,,"Mathematica analysis of MACPro reports for the FFY 2019 reporting cycle as of May 31, 2020.","Rates include statewide 1115 waiver population enrolled in a public non-risk prepaid inpatient health plan population, representing the total Medicaid population. Rates exclude Medicare-Medicaid Dual Eligibles. State modified measure to reflect that state Medicaid agency pays for substance abuse treatment services as a monthly unit of bundled treatment services. Rates include residential substance abuse treatment as initiation or engagement events where appropriate following the HEDIS specifications for sub-acute inpatient care. When the residential substance abuse treatment is the index, both index and initiation dates are set as the last day of residential substance abuse treatment. If there is no gap in services, the next month is counted as engagement. Rates were validated by the state's EQRO.",Yes
Vermont,"Behavioral Health Care","Adult Core Set","Initiation and Engagement of Alcohol and Other Drug Abuse or Dependence Treatment: Age 18 and Older",IET-AD,"Higher rates are better for this measure","Percentage with a New Episode of Alcohol or Other Drug Abuse or Dependence who Initiated Alcohol or Other Drug Treatment within 14 Days of the Diagnosis: Ages 18 to 64",2019,"Medicaid & CHIP",Administrative,47.2,38,42,37.6,45.2,,"Mathematica analysis of MACPro reports for the FFY 2019 reporting cycle as of May 31, 2020.","Rates include statewide 1115 waiver population enrolled in a public non-risk prepaid inpatient health plan population, representing the total Medicaid population. Rates exclude Medicare-Medicaid Dual Eligibles. State modified measure to reflect that state Medicaid agency pays for substance abuse treatment services as a monthly unit of bundled treatment services. Rates include residential substance abuse treatment as initiation or engagement events where appropriate following the HEDIS specifications for sub-acute inpatient care. When the residential substance abuse treatment is the index, both index and initiation dates are set as the last day of residential substance abuse treatment. If there is no gap in services, the next month is counted as engagement. Rates were validated by the state's EQRO.",Yes
Vermont,"Behavioral Health Care","Adult Core Set","Initiation and Engagement of Alcohol and Other Drug Abuse or Dependence Treatment: Age 18 and Older",IET-AD,"Higher rates are better for this measure","Percentage with a New Episode of Alcohol or Other Drug Abuse or Dependence who Initiated and Engaged in Alcohol or Other Drug Treatment within 34 Days of the Initiation Visit: Ages 18 to 64",2019,"Medicaid & CHIP",Administrative,25.4,38,15.7,11.4,19.1,,"Mathematica analysis of MACPro reports for the FFY 2019 reporting cycle as of May 31, 2020.","Rates include statewide 1115 waiver population enrolled in a public non-risk prepaid inpatient health plan population, representing the total Medicaid population. Rates exclude Medicare-Medicaid Dual Eligibles. State modified measure to reflect that state Medicaid agency pays for substance abuse treatment services as a monthly unit of bundled treatment services. Rates include residential substance abuse treatment as initiation or engagement events where appropriate following the HEDIS specifications for sub-acute inpatient care. When the residential substance abuse treatment is the index, both index and initiation dates are set as the last day of residential substance abuse treatment. If there is no gap in services, the next month is counted as engagement. Rates were validated by the state's EQRO.",Yes
Vermont,"Behavioral Health Care","Adult Core Set","Use of Opioids at High Dosage in Persons Without Cancer: Age 18 and Older",OHD-AD,"Lower rates are better for this measure","Percentage of Adults Without Cancer with Two or More Opioid Prescription Claims with an Average Daily Dosage Greater than or Equal to 90 Morphine Milligram Equivalents Over 90 Consecutive Days or More: Ages 18 to 64",2019,"Medicaid & CHIP",Administrative,11.8,26,6.4,10.7,3.4,,"Mathematica analysis of MACPro reports for the FFY 2019 reporting cycle as of May 31, 2020.","Rate includes statewide 1115 waiver population enrolled in a public non-risk prepaid inpatient health plan population, representing the total Medicaid population. Rate excludes Medicare-Medicaid Dual Eligibles.",Yes
Vermont,"Care of Acute and Chronic Conditions","Adult Core Set","Annual Monitoring for Patients on Persistent Medications: Age 18 and Older",MPM-AD,"Higher rates are better for this measure","Percentage who Received at Least 180 Treatment Days of Ambulatory Medication Therapy and Annual Monitoring: Ages 18 to 64",2019,"Medicaid & CHIP",Administrative,81.8,40,87.4,86.2,89,,"Mathematica analysis of MACPro reports for the FFY 2019 reporting cycle as of May 31, 2020.","Rate includes statewide 1115 waiver population enrolled in a public non-risk prepaid inpatient health plan population, representing the total Medicaid population. Rate excludes Medicare-Medicaid Dual Eligibles. Rate was validated by the state's EQRO.",Yes
Vermont,"Care of Acute and Chronic Conditions","Adult Core Set","Asthma Medication Ratio: Ages 19 to 64",AMR-AD,"Higher rates are better for this measure","Percentage with Persistent Asthma who had a Ratio of Controller Medications to Total Asthma Medications of 0.50 or Greater: Ages 19 to 50",2019,"Medicaid & CHIP",Administrative,52.0,39,53.8,49.6,56.5,,"Mathematica analysis of MACPro reports for the FFY 2019 reporting cycle as of May 31, 2020.","Rates include statewide 1115 waiver population enrolled in a public non-risk prepaid inpatient health plan population, representing the total Medicaid population. Rates exclude Medicare-Medicaid Dual Eligibles. Rates were validated by the state's EQRO.",Yes
